Date,Alert Name,Asset,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
09:December:2025 00:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.73 GB,173.18 GB
09:December:2025 00:19:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 00:20:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 00:20:14,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
09:December:2025 00:20:21,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
09:December:2025 00:21:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
09:December:2025 00:21:29,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
09:December:2025 00:24:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 00:25:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,F:,"56.5GB
Server Details",50.00%
09:December:2025 00:25:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
09:December:2025 00:30:51,Critical 50% - Disk,CA,192.168.1.21,LAMA-XTS,LAMA,Critical,Disk,N/A,,600.00 GB,D:,300.00 GB,300.00 GB
09:December:2025 00:33:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB 
  ServerDetails",90.00%
09:December:2025 00:35:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 00:36:59,Critical 50% - Disk,CA,192.168.1.100,LAMA-Net.Net,LAMA,Critical,Disk,N/A,,550.00 GB,E:,275.00 GB,275.00 GB
09:December:2025 00:39:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.67 GB,101.70 GB
09:December:2025 00:39:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
09:December:2025 00:40:21,Critical 50% - Disk,CA,192.168.1.30,LAMA-Karol,LAMA,Critical,Disk,24 Core,,424.15 GB,D:,212.07 GB,212.07 GB
09:December:2025 00:42:44,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,U:,1.46 TB,1.46 TB
09:December:2025 00:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.81 GB,173.10 GB
09:December:2025 00:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.79 GB,173.12 GB
09:December:2025 00:49:49,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
09:December:2025 00:50:11,Critical 90% - Memory,CA,172.16.14.231,MCX,Infra-Team,Critical,Memory,16 Core,32.00 GB,,,1.78 GB,30.22 GB
09:December:2025 00:50:14,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
09:December:2025 00:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB
Server Details",50.00%
09:December:2025 00:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"55.63GB
Server Details",50.00%
09:December:2025 00:52:00,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
09:December:2025 00:56:46,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.5GB 
  ServerDetails",90.00%
09:December:2025 00:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
09:December:2025 00:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
09:December:2025 01:00:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
09:December:2025 01:01:59,Critical 50% - Disk,CA,192.168.1.100,LAMA-Net.Net,LAMA,Critical,Disk,N/A,,550.00 GB,E:,275.00 GB,275.00 GB
09:December:2025 01:02:21,Critical 50% - Disk,CA,192.168.1.100,LAMA-Net.Net,LAMA,Critical,Disk,N/A,,550.00 GB,E:,275.00 GB,275.00 GB
09:December:2025 01:02:36,Critical 50% - Disk,CA,192.168.1.67,LAMA-DG3,LAMA,Critical,Disk,24 Core,,99.98 GB,D:,49.99 GB,49.99 GB
09:December:2025 01:03:19,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
09:December:2025 01:05:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 01:05:20,Critical 90% - Disk,CA,172.16.0.65,SMC-RMSSaviour-ORACLE,N/A,Critical,Disk,6 Core,,447.13 GB,D:,44.71 GB,402.42 GB
09:December:2025 01:06:24,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
09:December:2025 01:06:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
09:December:2025 01:06:27,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
09:December:2025 01:06:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.28GB
Server Details",50.00%
09:December:2025 01:09:36,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
09:December:2025 01:10:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 01:10:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
09:December:2025 01:10:18,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
09:December:2025 01:11:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
09:December:2025 01:12:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
09:December:2025 01:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,17.92 GB,173.98 GB
09:December:2025 01:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 01:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 01:15:14,Critical 50% - Disk,CA,192.168.1.24,SMC-XTS-ADMIN,Product-team,Critical,Disk,N/A,,117.19 GB,D:,58.59 GB,58.59 GB
09:December:2025 01:15:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
09:December:2025 01:17:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
09:December:2025 01:17:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
09:December:2025 01:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.11 GB,172.79 GB
09:December:2025 01:19:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 01:20:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 01:20:21,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
09:December:2025 01:21:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
09:December:2025 01:21:29,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
09:December:2025 01:24:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 01:25:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,F:,"56.5GB
Server Details",50.00%
09:December:2025 01:25:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
09:December:2025 01:33:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB 
  ServerDetails",90.00%
09:December:2025 01:35:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 01:39:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.67 GB,101.70 GB
09:December:2025 01:39:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
09:December:2025 01:40:21,Critical 50% - Disk,CA,192.168.1.30,LAMA-Karol,LAMA,Critical,Disk,24 Core,,424.15 GB,D:,212.07 GB,212.07 GB
09:December:2025 01:42:44,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,U:,1.46 TB,1.46 TB
09:December:2025 01:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.75 GB,173.16 GB
09:December:2025 01:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.73 GB,173.18 GB
09:December:2025 01:49:49,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
09:December:2025 01:50:11,Critical 90% - Memory,CA,172.16.14.231,MCX,Infra-Team,Critical,Memory,16 Core,32.00 GB,,,1.32 GB,30.68 GB
09:December:2025 01:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB
Server Details",50.00%
09:December:2025 01:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"55.63GB
Server Details",50.00%
09:December:2025 01:52:00,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
09:December:2025 01:56:46,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.5GB 
  ServerDetails",90.00%
09:December:2025 01:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
09:December:2025 01:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
09:December:2025 02:02:21,Critical 50% - Disk,CA,192.168.1.100,LAMA-Net.Net,LAMA,Critical,Disk,N/A,,550.00 GB,E:,275.00 GB,275.00 GB
09:December:2025 02:02:36,Critical 50% - Disk,CA,192.168.1.67,LAMA-DG3,LAMA,Critical,Disk,24 Core,,99.98 GB,D:,49.99 GB,49.99 GB
09:December:2025 02:03:19,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
09:December:2025 02:05:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
09:December:2025 02:05:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 02:05:20,Critical 90% - Disk,CA,172.16.0.65,SMC-RMSSaviour-ORACLE,N/A,Critical,Disk,6 Core,,447.13 GB,D:,44.71 GB,402.42 GB
09:December:2025 02:06:24,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
09:December:2025 02:06:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
09:December:2025 02:06:27,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
09:December:2025 02:06:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.28GB
Server Details",50.00%
09:December:2025 02:09:36,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
09:December:2025 02:10:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 02:10:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
09:December:2025 02:10:18,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
09:December:2025 02:11:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
09:December:2025 02:12:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
09:December:2025 02:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.83 GB,173.08 GB
09:December:2025 02:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 02:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 02:15:14,Critical 50% - Disk,CA,192.168.1.24,SMC-XTS-ADMIN,Product-team,Critical,Disk,N/A,,117.19 GB,D:,58.59 GB,58.59 GB
09:December:2025 02:15:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
09:December:2025 02:17:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
09:December:2025 02:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.81 GB,173.10 GB
09:December:2025 02:19:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 02:20:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 02:20:21,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
09:December:2025 02:21:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
09:December:2025 02:21:29,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
09:December:2025 02:22:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
09:December:2025 02:24:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 02:25:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,F:,"56.5GB
Server Details",50.00%
09:December:2025 02:25:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
09:December:2025 02:33:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB 
  ServerDetails",90.00%
09:December:2025 02:35:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 02:39:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.67 GB,101.70 GB
09:December:2025 02:39:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
09:December:2025 02:40:21,Critical 50% - Disk,CA,192.168.1.30,LAMA-Karol,LAMA,Critical,Disk,24 Core,,424.15 GB,D:,212.07 GB,212.07 GB
09:December:2025 02:42:44,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,U:,1.46 TB,1.46 TB
09:December:2025 02:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.75 GB,173.16 GB
09:December:2025 02:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.71 GB,173.20 GB
09:December:2025 02:49:49,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
09:December:2025 02:50:11,Critical 90% - Memory,CA,172.16.14.231,MCX,Infra-Team,Critical,Memory,16 Core,32.00 GB,,,0.84 GB,31.16 GB
09:December:2025 02:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB
Server Details",50.00%
09:December:2025 02:51:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"55.63GB
Server Details",50.00%
09:December:2025 02:52:00,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
09:December:2025 02:56:46,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.5GB 
  ServerDetails",90.00%
09:December:2025 02:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
09:December:2025 02:59:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
09:December:2025 03:02:21,Critical 50% - Disk,CA,192.168.1.100,LAMA-Net.Net,LAMA,Critical,Disk,N/A,,550.00 GB,E:,275.00 GB,275.00 GB
09:December:2025 03:02:36,Critical 50% - Disk,CA,192.168.1.67,LAMA-DG3,LAMA,Critical,Disk,24 Core,,99.98 GB,D:,49.99 GB,49.99 GB
09:December:2025 03:03:19,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
09:December:2025 03:05:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
09:December:2025 03:05:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 03:05:20,Critical 90% - Disk,CA,172.16.0.65,SMC-RMSSaviour-ORACLE,N/A,Critical,Disk,6 Core,,447.13 GB,D:,44.71 GB,402.42 GB
09:December:2025 03:06:24,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
09:December:2025 03:06:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
09:December:2025 03:06:27,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
09:December:2025 03:06:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.28GB
Server Details",50.00%
09:December:2025 03:09:36,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
09:December:2025 03:10:01,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 03:10:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
09:December:2025 03:10:18,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
09:December:2025 03:11:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
09:December:2025 03:12:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
09:December:2025 03:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.73 GB,173.18 GB
09:December:2025 03:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 03:15:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
09:December:2025 03:15:14,Critical 50% - Disk,CA,192.168.1.24,SMC-XTS-ADMIN,Product-team,Critical,Disk,N/A,,117.19 GB,D:,58.59 GB,58.59 GB
09:December:2025 03:15:18,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
09:December:2025 03:17:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
09:December:2025 03:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.79 GB,173.12 GB
09:December:2025 03:19:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
09:December:2025 03:20:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
09:December:2025 03:20:21,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
09:December:2025 03:21:26,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
09:December:2025 03:21:29,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
09:December:2025 03:22:44,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
09:December:2025 03:24:45,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 03:25:19,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,F:,"56.5GB
Server Details",50.00%
09:December:2025 03:25:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
09:December:2025 03:33:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.06GB 
  ServerDetails",90.00%
09:December:2025 03:35:00,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
09:December:2025 03:39:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.67 GB,101.70 GB
09:December:2025 03:39:59,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
